SKU,Product Name,Product ID,Brand,Model,Ext,Product Description,Item Type,Standard Price,Bullet Point1,Bullet Point2,Bullet Point3,Bullet Point4,Bullet Point5,Search Terms1,Search Terms2,Search Terms3,Search Terms4,Search Terms5,Lens Color,Frame Material Type,Lens Material Type,Item Shape,Polarization Type,Lens Width,Bridge Width,Arm Length,Department,Frame Color,Special Features1
LD-B8GN-PTD4,"Ray-Ban RB3136 181/71 Unisex Caravan Sunglasses (Havana Gold Frame / Grey Gradient Lens 181/71, 58)",,Ray-Ban,mRB3136,e18171,"Originally launched in 1957, Ray-Ban Caravan sunglasses are a streamlined, geometric model and an alternative to the classic Aviator Sunglasses . The Ray-Ban signature logo is displayed on the nose pads and lenses. The Caravan features Square Sunglasses lenses and frames, as opposed to the teardrop lens shape sunglasses seen in the Aviator. Wear Caravan RB3136 sunglasses in a gunmetal, gold or silver metal frame and lens treatments including crystal green solid, crystal grey mirror or prescription.",sunglasses,134.99,Model: RB3136 Caravan.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Style: Aviator,Gender: Unisex,Made in Italy.,Ray Ban rayban ray-ban new original rb,glass 55mm 58mm 62mm women caravan,3136 181 71 new color small large,made in italy auhtentic,lens lenses authentic frame shades glasses,,metal,glass,Rectangular,non-polarized,58,15,140,unisex-adult,Havana Gold Frame / Grey Gradient Lens 181/71,
1S-IR8B-BJZI,"Ray-Ban RB3138 SHOOTER Unisex Aviator Sunglasses (Gold Frame / Green Lens 001, 58)",,Ray-Ban,mRB3138,e001,"Ray Ban Aviator Shooter sunglasses offer a vintage and unique twist to the Aviator Classic. In line with the history of the Aviator, which was designed for aviator pilots, Aviator Shooter RB3138 is crafted with additional aviation-inspired features such as the vanity bullet hole in the center of the frame and especially thin temples to enhance wide peripheral vision. These vintage sunglasses are built with a double bridge and acetate brow bar and traditional aviator pilot lenses.",sunglasses,129.99,Model: RB3138 SHOOTER COLLECTION.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Style: Aviator,Gender: Unisex,Made in Italy.,Ray Ban rayban ray-ban new original rb,glass 55mm 58mm 62mm women,Wayfarer folding original small large polarized,made in italy auhtentic shooter gradient,lens lenses authentic frame shades glasses,,metal,glass,Rectangular,non-polarized,58,9,140,unisex-adult,Gold Frame / Green Lens 001,prescription-ready
B8-1ZYU-M1WC,"Ray-Ban RB3138 SHOOTER Unisex Aviator Sunglasses (Gold Frame / Green Lens 001, 62)",,Ray-Ban,mRB3138,e001,"Ray Ban Aviator Shooter sunglasses offer a vintage and unique twist to the Aviator Classic. In line with the history of the Aviator, which was designed for aviator pilots, Aviator Shooter RB3138 is crafted with additional aviation-inspired features such as the vanity bullet hole in the center of the frame and especially thin temples to enhance wide peripheral vision. These vintage sunglasses are built with a double bridge and acetate brow bar and traditional aviator pilot lenses.",sunglasses,129.99,Model: RB3138 SHOOTER COLLECTION.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Style: Aviator,Gender: Unisex,Made in Italy.,Ray Ban rayban ray-ban new original rb,glass 55mm 58mm 62mm women,Wayfarer folding original small large polarized,made in italy auhtentic shooter gradient,lens lenses authentic frame shades glasses,,metal,glass,Rectangular,non-polarized,62,9,140,unisex-adult,Gold Frame / Green Lens 001,prescription-ready
6I-ADLL-GSXX,"Ray-Ban RB3138 SHOOTER Unisex Aviator Sunglasses (Havana Gold Frame / Dark Green Lens 181, 62)",,Ray-Ban,mRB3138,e181,"Ray Ban Aviator Shooter sunglasses offer a vintage and unique twist to the Aviator Classic. In line with the history of the Aviator, which was designed for aviator pilots, Aviator Shooter RB3138 is crafted with additional aviation-inspired features such as the vanity bullet hole in the center of the frame and especially thin temples to enhance wide peripheral vision. These vintage sunglasses are built with a double bridge and acetate brow bar and traditional aviator pilot lenses.",sunglasses,129.99,Model: RB3138 SHOOTER COLLECTION.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Style: Aviator,Gender: Unisex,Made in Italy.,Ray Ban rayban ray-ban new original rb,glass 55mm 58mm 62mm women,Wayfarer folding original small large polarized,made in italy auhtentic shooter gradient,lens lenses authentic frame shades glasses,,metal,glass,Rectangular,non-polarized,62,9,140,unisex-adult,Havana Gold Frame / Dark Green Lens 181,prescription-ready
6I-ADLK-GSXX,"Ray-Ban RB3138 SHOOTER Unisex Aviator Sunglasses (Havana Gold Frame / Grey Gradient Lens 181/71, 62)",,Ray-Ban,mRB3138,e18171,"Ray Ban Aviator Shooter sunglasses offer a vintage and unique twist to the Aviator Classic. In line with the history of the Aviator, which was designed for aviator pilots, Aviator Shooter RB3138 is crafted with additional aviation-inspired features such as the vanity bullet hole in the center of the frame and especially thin temples to enhance wide peripheral vision. These vintage sunglasses are built with a double bridge and acetate brow bar and traditional aviator pilot lenses.",sunglasses,134.99,Model: RB3138 SHOOTER COLLECTION.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Style: Aviator,Gender: Unisex,Made in Italy.,Ray Ban rayban ray-ban new original rb,glass 55mm 58mm 62mm women,Wayfarer folding original small large polarized,made in italy auhtentic shooter gradient,lens lenses authentic frame shades glasses,,metal,glass,Rectangular,non-polarized,62,9,140,unisex-adult,Havana Gold Frame / Grey Gradient Lens 181/71,prescription-ready
5M-BYEY-KCEY,Ray-Ban RB3362 001 Cockpit Gold Frame / Crystal Green G-15 Lens 59mm,,Ray-Ban,mRB3362,e001,"Cockpit RB3362 Ray-Ban Cockpit sunglasses contemporize the Aviator Classic with an updated lens size and color options. These sunglasses have less dominating lenses, which complements most face shapes. Cockpit RB3362 allows you to wear the timeless, classic frame that we all know and love, with an added edge. While a fashion-forward style of sunglasses, the Cockpit sticks to its roots of pilot sunglasses with teardrop shaped lenses and laser cut metal that ensures a thin and lightweight frame.",sunglasses,119.99,Model: RB3362 Cockpit Aviator.,Color: 001 Gold Frame / Crystal Green G-15 Lens.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Gender: Unisex,Style: Aviator/Pilot.,Ray Ban rayban ray-ban gift discount sale,rb3362 3362 men women unisex for him for her,cockpit gradient brown authentic original new,Sunglasses glasses frame shades original,lens lenses authentic made in italy aviator,black,metal,glass,aviator,non-polarized,59,14,135,unisex-adult,gold,prescription-ready
LV-N1V8-FQ48,Ray-Ban RB3362 001 Cockpit Gold Frame / Crystal Green G-15 Lens 59mm,,Ray-Ban,mRB3362,e001,"Cockpit RB3362 Ray-Ban Cockpit sunglasses contemporize the Aviator Classic with an updated lens size and color options. These sunglasses have less dominating lenses, which complements most face shapes. Cockpit RB3362 allows you to wear the timeless, classic frame that we all know and love, with an added edge. While a fashion-forward style of sunglasses, the Cockpit sticks to its roots of pilot sunglasses with teardrop shaped lenses and laser cut metal that ensures a thin and lightweight frame.",sunglasses,119.99,Model: RB3362 Cockpit Aviator.,Color: 001 Gold Frame / Crystal Green G-15 Lens.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Gender: Unisex,Style: Aviator/Pilot.,Ray Ban rayban ray-ban gift discount sale,rb3362 3362 men women unisex for him for her,cockpit gradient brown authentic original new,Sunglasses glasses frame shades original,lens lenses authentic made in italy aviator,black,metal,glass,aviator,non-polarized,59,14,135,unisex-adult,gold,prescription-ready
NN-86FD-8BPQ,Ray-Ban RB3362 001/51 59mm Cockpit Sunglasses Gold / Crystal Brown Gradient Lens,,Ray Ban,mRB3362,e00151,"Cockpit RB3362 Ray-Ban Cockpit sunglasses contemporize the Aviator Classic with an updated lens size and color options. These sunglasses have less dominating lenses, which complements most face shapes. Cockpit RB3362 allows you to wear the timeless, classic frame that we all know and love, with an added edge. While a fashion-forward style of sunglasses, the Cockpit sticks to its roots of pilot sunglasses with teardrop shaped lenses and laser cut metal that ensures a thin and lightweight frame.",sunglasses,129.99,Model: RB3362 Cockpit Aviator,Color: 001/51 Gold / Crystal Brown Gradient Lens,"Original Ray Ban Box, Case and Cleaning Cloth included.",Gender: Unisex,,Ray Ban,rb3362,cockpit,Sunglasses,aviator,brown,metal,plastic,aviator,non-polarized,59,14,135,unisex-adult,gold,prescription-ready
P7-21FH-Y6X4,Ray-Ban RB3362 004 Cockpit Sunglasses Gunmetal Frame / Crystal Green Lens 59mm,,Ray Ban,mRB3362,e004,"Cockpit RB3362 Ray-Ban Cockpit sunglasses contemporize the Aviator Classic with an updated lens size and color options. These sunglasses have less dominating lenses, which complements most face shapes. Cockpit RB3362 allows you to wear the timeless, classic frame that we all know and love, with an added edge. While a fashion-forward style of sunglasses, the Cockpit sticks to its roots of pilot sunglasses with teardrop shaped lenses and laser cut metal that ensures a thin and lightweight frame.",sunglasses,129.99,Model: RB3362 Cockpit Aviator.,Color: 004 Gunmetal Frame / Crystal Green Lens.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Gender: Unisex,,Ray Ban,rb3362,cockpit,Sunglasses,aviator 004,metallic,metal,plastic,aviator,non-polarized,59,14,135,unisex-adult,,prescription-ready
P4-XJIB-EGRH,Ray-Ban RB3362 004/51 59mm Cockpit Sunglasses Gunmetal / Crystal Brown Gradient Lens,,Ray Ban,mRB3362,e00451,"Cockpit RB3362 Ray-Ban Cockpit sunglasses contemporize the Aviator Classic with an updated lens size and color options. These sunglasses have less dominating lenses, which complements most face shapes. Cockpit RB3362 allows you to wear the timeless, classic frame that we all know and love, with an added edge. While a fashion-forward style of sunglasses, the Cockpit sticks to its roots of pilot sunglasses with teardrop shaped lenses and laser cut metal that ensures a thin and lightweight frame.",sunglasses,139.99,Model: RB3362 Cockpit Aviator.,Color: 004/51 Gunmetal / Crystal Brown Gradient Lens.,"Original Ray Ban Box, Case and Cleaning Cloth included.",Gender: Unisex.,,Ray Ban,rb3362,cockpit,Sunglasses,aviator,brown,metal,plastic,aviator,non-polarized,59,14,135,unisex-adult,gold,prescription-ready
WP-HSFE-CE1T,Ray-Ban RB3362 004/58 59mm Cockpit Sunglasses Gunmetal / Crystal Green Polarized Lens,,Ray Ban,mRB3362,e00458,"Cockpit RB3362 Ray-Ban Cockpit sunglasses contemporize the Aviator Classic with an updated lens size and color options. These sunglasses have less dominating lenses, which complements most face shapes. Cockpit RB3362 allows you to wear the timeless, classic frame that we all know and love, with an added edge. While a fashion-forward style of sunglasses, the Cockpit sticks to its roots of pilot sunglasses with teardrop shaped lenses and laser cut metal that ensures a thin and lightweight frame.",sunglasses,145,Model: RB3362 Cockpit Aviator.,Color: 004/58 Gunmetal / Crystal Green Polarized Lens.,"Original Ray Ban Box, Case and Cleaning Cloth included.",Gender: Unisex.,,Ray Ban,rb3362,cockpit,Sunglasses,aviator,metallic,metal,plastic,aviator,polarized,59,14,135,unisex-adult,Black,prescription-ready
Q7-ZWL4-E62C,Ray-Ban RB3362 029/71 Cockpit Sunglasses Gunmetal Frame / Gray Gradient Lens 59mm,,Ray Ban,mRB3362,e02971,"Cockpit RB3362 Ray-Ban Cockpit sunglasses contemporize the Aviator Classic with an updated lens size and color options. These sunglasses have less dominating lenses, which complements most face shapes. Cockpit RB3362 allows you to wear the timeless, classic frame that we all know and love, with an added edge. While a fashion-forward style of sunglasses, the Cockpit sticks to its roots of pilot sunglasses with teardrop shaped lenses and laser cut metal that ensures a thin and lightweight frame.",sunglasses,139,Model: RB3362 Cockpit Aviator.,Color: 029/71 Gunmetal Frame / Gray Gradient Lens.,"Original Ray Ban Packaging, Box, Case and Cleaning Cloth included.",Gender: Unisex,,Ray Ban,rb3362,cockpit,Sunglasses,aviator,metallic,metal,plastic,aviator,non-polarized,59,14,135,unisex-adult,Gray,prescription-ready
3U-0UUD-R7OW,Ray-Ban RB3362 112/17 Cockpit Sunglasses Gold Frame / Blue Flash Lens 56mm,,Ray Ban,mRB3362,e11217,"Cockpit Flash Lenses The Ray-Ban Cockpit Flash is a 21st century reboot of a timeless classic. Designed for pilots, loved by everyone, the Aviator has been a staple of style and individuality for over 75 years. Today, the Cockpit takes things to the next level. Inspired from the classic teardrop shape that made the Aviator famous, the Ray-Ban Cockpit sports a revised design with smoother lines and more balanced lenses.",sunglasses,149.99,Model: RB3362 Cockpit Aviator.,Color: 112/17 Gold Frame / Blue Flash Lens.,"Original Ray Ban Packaging, Box, Case and Cleaning Cloth included.",Gender: Unisex.,,Ray Ban rayban ray-ban gift discount sale,rb3362 3362 men women unisex,cockpit man,Sunglasses glasses frame shades wayfarer,mirrored lens lenses authentic made in italy,blue,metal,mirrored,aviator,non-polarized,56,14,135,unisex-adult,,prescription-ready
LD-7493-PETY,Ray-Ban RB3362 112/17 Cockpit Sunglasses Gold Frame / Blue Flash Lens 59mm,,Ray Ban,mRB3362,e11217,"Cockpit Flash Lenses The Ray-Ban Cockpit Flash is a 21st century reboot of a timeless classic. Designed for pilots, loved by everyone, the Aviator has been a staple of style and individuality for over 75 years. Today, the Cockpit takes things to the next level. Inspired from the classic teardrop shape that made the Aviator famous, the Ray-Ban Cockpit sports a revised design with smoother lines and more balanced lenses.",sunglasses,144.99,Model: RB3362 Cockpit Aviator.,Color: 112/17 Gold Frame / Blue Flash Lens.,"Original Ray Ban Packaging, Box, Case and Cleaning Cloth included.",Gender: Unisex.,,Ray Ban,rb3362,cockpit,Sunglasses,112/17,blue,metal,plastic,aviator,non-polarized,59,14,135,unisex-adult,,prescription-ready
83-3PQ6-65E6,Ray-Ban RB3362 112/19 Cockpit Sunglasses Gold Frame / Green Flash Lens 59mm,,Ray Ban,mRB3362,e11219,"Cockpit Flash Lenses The Ray-Ban Cockpit Flash is a 21st century reboot of a timeless classic. Designed for pilots, loved by everyone, the Aviator has been a staple of style and individuality for over 75 years. Today, the Cockpit takes things to the next level. Inspired from the classic teardrop shape that made the Aviator famous, the Ray-Ban Cockpit sports a revised design with smoother lines and more balanced lenses.",sunglasses,144.99,Model: RB3362 Cockpit Aviator.,Color: 112/19 Gold Frame / Green Flash Lens.,"Original Ray Ban Packaging, Box, Case and Cleaning Cloth included.",Gender: Unisex.,Made In Italy.,Ray Ban rayban ray-ban gift for her him,rb3362 3362 men women unisex for him for her,cockpit gradient brown authentic original new,Sunglasses glasses frame shades 54 50 mm,lens lenses authentic made in italy aviator,green,metal,plastic,aviator,non-polarized,59,14,135,unisex-adult,,prescription-ready
8Z-ORDY-2S56,Ray-Ban RB3362 112/19 Cockpit Sunglasses Gold Frame / Green Mirror Lens 56mm,,Ray Ban,mRB3362,e11219,"Cockpit Flash Lenses The Ray-Ban Cockpit Flash is a 21st century reboot of a timeless classic. Designed for pilots, loved by everyone, the Aviator has been a staple of style and individuality for over 75 years. Today, the Cockpit takes things to the next level. Inspired from the classic teardrop shape that made the Aviator famous, the Ray-Ban Cockpit sports a revised design with smoother lines and more balanced lenses.",sunglasses,144.99,Model: RB3362 Cockpit Aviator.,Color: 112/19 Gold Frame / Green Flash Lens.,"Original Ray Ban Packaging, Box, Case and Cleaning Cloth included.",Gender: Unisex.,Made In Italy.,Ray Ban rayban ray-ban gift crystal,rb3362 3362,cockpit,Sunglasses glasses frame shades 56 59 mm,mirror lens lenses authentic made in italy,green,metal,mirrored,aviator,non-polarized,59,14,135,unisex-adult,,prescription-ready
PT-SMGR-83KW,Ray-Ban RB3362 112/4T Cockpit Gold Frame / Cyclamen Flash Lens 56mm,,Ray Ban,mRB3362,e1124T,"Cockpit Flash Lenses The Ray-Ban Cockpit Flash is a 21st century reboot of a timeless classic. Designed for pilots, loved by everyone, the Aviator has been a staple of style and individuality for over 75 years. Today, the Cockpit takes things to the next level. Inspired from the classic teardrop shape that made the Aviator famous, the Ray-Ban Cockpit sports a revised design with smoother lines and more balanced lenses.",sunglasses,144.99,Model: RB3362 Cockpit Aviator.,Color: 112/4T Gold Frame / Cyclamen Flash Lens.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Gender: Unisex.,Style: Aviator/Pilot.,Ray Ban rayban ray-ban gift discount sale,rb3362 3362,cockpit gradient brown authentic original new,Sunglasses glasses frame shades flash,mirrored lens lenses authentic made in italy,gold,metal,mirrored,aviator,non-polarized,56,14,135,unisex-adult,,prescription-ready
